id,kind,ring,col,u,v,horn,dir_x,dir_y,dir_z
"R1,L001",vertex,1,0,0.000000,0.000000,true,0,1,0
"R1,L002",vertex,1,1,0.041667,0.000000,true,0,1,0
"R1,L003",vertex,1,2,0.083333,0.000000,true,0,1,0
"R1,L004",vertex,1,3,0.125000,0.000000,true,0,1,0
"R1,L005",vertex,1,4,0.166667,0.000000,true,0,1,0
"R1,L006",vertex,1,5,0.208333,0.000000,true,0,1,0
"R1,L007",vertex,1,6,0.250000,0.000000,true,0,1,0
"R1,L008",vertex,1,7,0.291667,0.000000,true,0,1,0
"R1,L009",vertex,1,8,0.333333,0.000000,true,0,1,0
"R1,L010",vertex,1,9,0.375000,0.000000,true,0,1,0
"R1,L011",vertex,1,10,0.416667,0.000000,true,0,1,0
"R1,L012",vertex,1,11,0.458333,0.000000,true,0,1,0
"R1,L013",vertex,1,12,0.500000,0.000000,true,0,1,0
"R1,L014",vertex,1,13,0.541667,0.000000,true,0,1,0
"R1,L015",vertex,1,14,0.583333,0.000000,true,0,1,0
"R1,L016",vertex,1,15,0.625000,0.000000,true,0,1,0
"R1,L017",vertex,1,16,0.666667,0.000000,true,0,1,0
"R1,L018",vertex,1,17,0.708333,0.000000,true,0,1,0
"R1,L019",vertex,1,18,0.750000,0.000000,true,0,1,0
"R1,L020",vertex,1,19,0.791667,0.000000,true,0,1,0
"R1,L021",vertex,1,20,0.833333,0.000000,true,0,1,0
"R1,L022",vertex,1,21,0.875000,0.000000,true,0,1,0
"R1,L023",vertex,1,22,0.916667,0.000000,true,0,1,0
"R1,L024",vertex,1,23,0.958333,0.000000,true,0,1,0
"R2,L025",vertex,2,0,0.000000,0.083333,false,-0.000000000,-0.965925826,-0.258819045
"R2,L026",vertex,2,1,0.041667,0.083333,false,-0.066987298,-0.965925826,-0.250000000
"R2,L027",vertex,2,2,0.083333,0.083333,false,-0.129409523,-0.965925826,-0.224143868
"R2,L028",vertex,2,3,0.125000,0.083333,false,-0.183012702,-0.965925826,-0.183012702
"R2,L029",vertex,2,4,0.166667,0.083333,false,-0.224143868,-0.965925826,-0.129409523
"R2,L030",vertex,2,5,0.208333,0.083333,false,-0.250000000,-0.965925826,-0.066987298
"R2,L031",vertex,2,6,0.250000,0.083333,false,-0.258819045,-0.965925826,0.000000000
"R2,L032",vertex,2,7,0.291667,0.083333,false,-0.250000000,-0.965925826,0.066987298
"R2,L033",vertex,2,8,0.333333,0.083333,false,-0.224143868,-0.965925826,0.129409523
"R2,L034",vertex,2,9,0.375000,0.083333,false,-0.183012702,-0.965925826,0.183012702
"R2,L035",vertex,2,10,0.416667,0.083333,false,-0.129409523,-0.965925826,0.224143868
"R2,L036",vertex,2,11,0.458333,0.083333,false,-0.066987298,-0.965925826,0.250000000
"R2,L037",vertex,2,12,0.500000,0.083333,false,0.000000000,-0.965925826,0.258819045
"R2,L038",vertex,2,13,0.541667,0.083333,false,0.066987298,-0.965925826,0.250000000
"R2,L039",vertex,2,14,0.583333,0.083333,false,0.129409523,-0.965925826,0.224143868
"R2,L040",vertex,2,15,0.625000,0.083333,false,0.183012702,-0.965925826,0.183012702
"R2,L041",vertex,2,16,0.666667,0.083333,false,0.224143868,-0.965925826,0.129409523
"R2,L042",vertex,2,17,0.708333,0.083333,false,0.250000000,-0.965925826,0.066987298
"R2,L043",vertex,2,18,0.750000,0.083333,false,0.258819045,-0.965925826,0.000000000
"R2,L044",vertex,2,19,0.791667,0.083333,false,0.250000000,-0.965925826,-0.066987298
"R2,L045",vertex,2,20,0.833333,0.083333,false,0.224143868,-0.965925826,-0.129409523
"R2,L046",vertex,2,21,0.875000,0.083333,false,0.183012702,-0.965925826,-0.183012702
"R2,L047",vertex,2,22,0.916667,0.083333,false,0.129409523,-0.965925826,-0.224143868
"R2,L048",vertex,2,23,0.958333,0.083333,false,0.066987298,-0.965925826,-0.250000000
"R3,L049",vertex,3,0,0.000000,0.166667,false,-0.000000000,-0.866025404,-0.500000000
"R3,L050",vertex,3,1,0.041667,0.166667,false,-0.129409523,-0.866025404,-0.482962913
"R3,L051",vertex,3,2,0.083333,0.166667,false,-0.250000000,-0.866025404,-0.433012702
"R3,L052",vertex,3,3,0.125000,0.166667,false,-0.353553391,-0.866025404,-0.353553391
"R3,L053",vertex,3,4,0.166667,0.166667,false,-0.433012702,-0.866025404,-0.250000000
"R3,L054",vertex,3,5,0.208333,0.166667,false,-0.482962913,-0.866025404,-0.129409523
"R3,L055",vertex,3,6,0.250000,0.166667,false,-0.500000000,-0.866025404,0.000000000
"R3,L056",vertex,3,7,0.291667,0.166667,false,-0.482962913,-0.866025404,0.129409523
"R3,L057",vertex,3,8,0.333333,0.166667,false,-0.433012702,-0.866025404,0.250000000
"R3,L058",vertex,3,9,0.375000,0.166667,false,-0.353553391,-0.866025404,0.353553391
"R3,L059",vertex,3,10,0.416667,0.166667,false,-0.250000000,-0.866025404,0.433012702
"R3,L060",vertex,3,11,0.458333,0.166667,false,-0.129409523,-0.866025404,0.482962913
"R3,L061",vertex,3,12,0.500000,0.166667,false,0.000000000,-0.866025404,0.500000000
"R3,L062",vertex,3,13,0.541667,0.166667,false,0.129409523,-0.866025404,0.482962913
"R3,L063",vertex,3,14,0.583333,0.166667,false,0.250000000,-0.866025404,0.433012702
"R3,L064",vertex,3,15,0.625000,0.166667,false,0.353553391,-0.866025404,0.353553391
"R3,L065",vertex,3,16,0.666667,0.166667,false,0.433012702,-0.866025404,0.250000000
"R3,L066",vertex,3,17,0.708333,0.166667,false,0.482962913,-0.866025404,0.129409523
"R3,L067",vertex,3,18,0.750000,0.166667,false,0.500000000,-0.866025404,0.000000000
"R3,L068",vertex,3,19,0.791667,0.166667,false,0.482962913,-0.866025404,-0.129409523
"R3,L069",vertex,3,20,0.833333,0.166667,false,0.433012702,-0.866025404,-0.250000000
"R3,L070",vertex,3,21,0.875000,0.166667,false,0.353553391,-0.866025404,-0.353553391
"R3,L071",vertex,3,22,0.916667,0.166667,false,0.250000000,-0.866025404,-0.433012702
"R3,L072",vertex,3,23,0.958333,0.166667,false,0.129409523,-0.866025404,-0.482962913
"R4,L073",vertex,4,0,0.000000,0.250000,false,-0.000000000,-0.707106781,-0.707106781
"R4,L074",vertex,4,1,0.041667,0.250000,false,-0.183012702,-0.707106781,-0.683012702
"R4,L075",vertex,4,2,0.083333,0.250000,false,-0.353553391,-0.707106781,-0.612372436
"R4,L076",vertex,4,3,0.125000,0.250000,false,-0.500000000,-0.707106781,-0.500000000
"R4,L077",vertex,4,4,0.166667,0.250000,false,-0.612372436,-0.707106781,-0.353553391
"R4,L078",vertex,4,5,0.208333,0.250000,false,-0.683012702,-0.707106781,-0.183012702
"R4,L079",vertex,4,6,0.250000,0.250000,false,-0.707106781,-0.707106781,0.000000000
"R4,L080",vertex,4,7,0.291667,0.250000,false,-0.683012702,-0.707106781,0.183012702
"R4,L081",vertex,4,8,0.333333,0.250000,false,-0.612372436,-0.707106781,0.353553391
"R4,L082",vertex,4,9,0.375000,0.250000,false,-0.500000000,-0.707106781,0.500000000
"R4,L083",vertex,4,10,0.416667,0.250000,false,-0.353553391,-0.707106781,0.612372436
"R4,L084",vertex,4,11,0.458333,0.250000,false,-0.183012702,-0.707106781,0.683012702
"R4,L085",vertex,4,12,0.500000,0.250000,false,0.000000000,-0.707106781,0.707106781
"R4,L086",vertex,4,13,0.541667,0.250000,false,0.183012702,-0.707106781,0.683012702
"R4,L087",vertex,4,14,0.583333,0.250000,false,0.353553391,-0.707106781,0.612372436
"R4,L088",vertex,4,15,0.625000,0.250000,false,0.500000000,-0.707106781,0.500000000
"R4,L089",vertex,4,16,0.666667,0.250000,false,0.612372436,-0.707106781,0.353553391
"R4,L090",vertex,4,17,0.708333,0.250000,false,0.683012702,-0.707106781,0.183012702
"R4,L091",vertex,4,18,0.750000,0.250000,false,0.707106781,-0.707106781,0.000000000
"R4,L092",vertex,4,19,0.791667,0.250000,false,0.683012702,-0.707106781,-0.183012702
"R4,L093",vertex,4,20,0.833333,0.250000,false,0.612372436,-0.707106781,-0.353553391
"R4,L094",vertex,4,21,0.875000,0.250000,false,0.500000000,-0.707106781,-0.500000000
"R4,L095",vertex,4,22,0.916667,0.250000,false,0.353553391,-0.707106781,-0.612372436
"R4,L096",vertex,4,23,0.958333,0.250000,false,0.183012702,-0.707106781,-0.683012702
"R5,L097",vertex,5,0,0.000000,0.333333,false,-0.000000000,-0.500000000,-0.866025404
"R5,L098",vertex,5,1,0.041667,0.333333,false,-0.224143868,-0.500000000,-0.836516304
"R5,L099",vertex,5,2,0.083333,0.333333,false,-0.433012702,-0.500000000,-0.750000000
"R5,L100",vertex,5,3,0.125000,0.333333,false,-0.612372436,-0.500000000,-0.612372436
"R5,L101",vertex,5,4,0.166667,0.333333,false,-0.750000000,-0.500000000,-0.433012702
"R5,L102",vertex,5,5,0.208333,0.333333,false,-0.836516304,-0.500000000,-0.224143868
"R5,L103",vertex,5,6,0.250000,0.333333,false,-0.866025404,-0.500000000,0.000000000
"R5,L104",vertex,5,7,0.291667,0.333333,false,-0.836516304,-0.500000000,0.224143868
"R5,L105",vertex,5,8,0.333333,0.333333,false,-0.750000000,-0.500000000,0.433012702
"R5,L106",vertex,5,9,0.375000,0.333333,false,-0.612372436,-0.500000000,0.612372436
"R5,L107",vertex,5,10,0.416667,0.333333,false,-0.433012702,-0.500000000,0.750000000
"R5,L108",vertex,5,11,0.458333,0.333333,false,-0.224143868,-0.500000000,0.836516304
"R5,L109",vertex,5,12,0.500000,0.333333,false,0.000000000,-0.500000000,0.866025404
"R5,L110",vertex,5,13,0.541667,0.333333,false,0.224143868,-0.500000000,0.836516304
"R5,L111",vertex,5,14,0.583333,0.333333,false,0.433012702,-0.500000000,0.750000000
"R5,L112",vertex,5,15,0.625000,0.333333,false,0.612372436,-0.500000000,0.612372436
"R5,L113",vertex,5,16,0.666667,0.333333,false,0.750000000,-0.500000000,0.433012702
"R5,L114",vertex,5,17,0.708333,0.333333,false,0.836516304,-0.500000000,0.224143868
"R5,L115",vertex,5,18,0.750000,0.333333,false,0.866025404,-0.500000000,0.000000000
"R5,L116",vertex,5,19,0.791667,0.333333,false,0.836516304,-0.500000000,-0.224143868
"R5,L117",vertex,5,20,0.833333,0.333333,false,0.750000000,-0.500000000,-0.433012702
"R5,L118",vertex,5,21,0.875000,0.333333,false,0.612372436,-0.500000000,-0.612372436
"R5,L119",vertex,5,22,0.916667,0.333333,false,0.433012702,-0.500000000,-0.750000000
"R5,L120",vertex,5,23,0.958333,0.333333,false,0.224143868,-0.500000000,-0.836516304
"R6,L121",vertex,6,0,0.000000,0.416667,false,-0.000000000,-0.258819045,-0.965925826
"R6,L122",vertex,6,1,0.041667,0.416667,false,-0.250000000,-0.258819045,-0.933012702
"R6,L123",vertex,6,2,0.083333,0.416667,false,-0.482962913,-0.258819045,-0.836516304
"R6,L124",vertex,6,3,0.125000,0.416667,false,-0.683012702,-0.258819045,-0.683012702
"R6,L125",vertex,6,4,0.166667,0.416667,false,-0.836516304,-0.258819045,-0.482962913
"R6,L126",vertex,6,5,0.208333,0.416667,false,-0.933012702,-0.258819045,-0.250000000
"R6,L127",vertex,6,6,0.250000,0.416667,false,-0.965925826,-0.258819045,0.000000000
"R6,L128",vertex,6,7,0.291667,0.416667,false,-0.933012702,-0.258819045,0.250000000
"R6,L129",vertex,6,8,0.333333,0.416667,false,-0.836516304,-0.258819045,0.482962913
"R6,L130",vertex,6,9,0.375000,0.416667,false,-0.683012702,-0.258819045,0.683012702
"R6,L131",vertex,6,10,0.416667,0.416667,false,-0.482962913,-0.258819045,0.836516304
"R6,L132",vertex,6,11,0.458333,0.416667,false,-0.250000000,-0.258819045,0.933012702
"R6,L133",vertex,6,12,0.500000,0.416667,false,0.000000000,-0.258819045,0.965925826
"R6,L134",vertex,6,13,0.541667,0.416667,false,0.250000000,-0.258819045,0.933012702
"R6,L135",vertex,6,14,0.583333,0.416667,false,0.482962913,-0.258819045,0.836516304
"R6,L136",vertex,6,15,0.625000,0.416667,false,0.683012702,-0.258819045,0.683012702
"R6,L137",vertex,6,16,0.666667,0.416667,false,0.836516304,-0.258819045,0.482962913
"R6,L138",vertex,6,17,0.708333,0.416667,false,0.933012702,-0.258819045,0.250000000
"R6,L139",vertex,6,18,0.750000,0.416667,false,0.965925826,-0.258819045,0.000000000
"R6,L140",vertex,6,19,0.791667,0.416667,false,0.933012702,-0.258819045,-0.250000000
"R6,L141",vertex,6,20,0.833333,0.416667,false,0.836516304,-0.258819045,-0.482962913
"R6,L142",vertex,6,21,0.875000,0.416667,false,0.683012702,-0.258819045,-0.683012702
"R6,L143",vertex,6,22,0.916667,0.416667,false,0.482962913,-0.258819045,-0.836516304
"R6,L144",vertex,6,23,0.958333,0.416667,false,0.250000000,-0.258819045,-0.933012702
"R7,L145",vertex,7,0,0.000000,0.500000,false,-0.000000000,-0.000000000,-1.000000000
"R7,L146",vertex,7,1,0.041667,0.500000,false,-0.258819045,-0.000000000,-0.965925826
"R7,L147",vertex,7,2,0.083333,0.500000,false,-0.500000000,-0.000000000,-0.866025404
"R7,L148",vertex,7,3,0.125000,0.500000,false,-0.707106781,-0.000000000,-0.707106781
"R7,L149",vertex,7,4,0.166667,0.500000,false,-0.866025404,-0.000000000,-0.500000000
"R7,L150",vertex,7,5,0.208333,0.500000,false,-0.965925826,-0.000000000,-0.258819045
"R7,L151",vertex,7,6,0.250000,0.500000,false,-1.000000000,-0.000000000,0.000000000
"R7,L152",vertex,7,7,0.291667,0.500000,false,-0.965925826,-0.000000000,0.258819045
"R7,L153",vertex,7,8,0.333333,0.500000,false,-0.866025404,-0.000000000,0.500000000
"R7,L154",vertex,7,9,0.375000,0.500000,false,-0.707106781,-0.000000000,0.707106781
"R7,L155",vertex,7,10,0.416667,0.500000,false,-0.500000000,-0.000000000,0.866025404
"R7,L156",vertex,7,11,0.458333,0.500000,false,-0.258819045,-0.000000000,0.965925826
"R7,L157",vertex,7,12,0.500000,0.500000,false,0.000000000,-0.000000000,1.000000000
"R7,L158",vertex,7,13,0.541667,0.500000,false,0.258819045,-0.000000000,0.965925826
"R7,L159",vertex,7,14,0.583333,0.500000,false,0.500000000,-0.000000000,0.866025404
"R7,L160",vertex,7,15,0.625000,0.500000,false,0.707106781,-0.000000000,0.707106781
"R7,L161",vertex,7,16,0.666667,0.500000,false,0.866025404,-0.000000000,0.500000000
"R7,L162",vertex,7,17,0.708333,0.500000,false,0.965925826,-0.000000000,0.258819045
"R7,L163",vertex,7,18,0.750000,0.500000,false,1.000000000,-0.000000000,0.000000000
"R7,L164",vertex,7,19,0.791667,0.500000,false,0.965925826,-0.000000000,-0.258819045
"R7,L165",vertex,7,20,0.833333,0.500000,false,0.866025404,-0.000000000,-0.500000000
"R7,L166",vertex,7,21,0.875000,0.500000,false,0.707106781,-0.000000000,-0.707106781
"R7,L167",vertex,7,22,0.916667,0.500000,false,0.500000000,-0.000000000,-0.866025404
"R7,L168",vertex,7,23,0.958333,0.500000,false,0.258819045,-0.000000000,-0.965925826
"R8,L169",vertex,8,0,0.000000,0.583333,false,-0.000000000,0.258819045,-0.965925826
"R8,L170",vertex,8,1,0.041667,0.583333,false,-0.250000000,0.258819045,-0.933012702
"R8,L171",vertex,8,2,0.083333,0.583333,false,-0.482962913,0.258819045,-0.836516304
"R8,L172",vertex,8,3,0.125000,0.583333,false,-0.683012702,0.258819045,-0.683012702
