source_row_number,scope_group,classification,source_country,source_country_name,ror_id,ror_name,ror_status,geonames_id,locality,subdivision_name,latitude,longitude,match_method
5530,fta_partner,safe_active,PE,Peru,https://ror.org/047xrr705,Peruvian University of Applied Sciences,active,3936456,Lima,Lima Province,-12.04318,-77.02824,safe_active_exact_name_site_agreement
5531,fta_partner,safe_active,PE,Peru,https://ror.org/022sn3k05,Universidad Peruana de Ciencias e Informática,active,3936456,Lima,Lima Province,-12.04318,-77.02824,safe_active_exact_name_only
5532,fta_partner,review,PE,Peru,,,,,,,,,held_review_site_only
5533,fta_partner,safe_active,PE,Peru,https://ror.org/03eek8g24,Antenor Orrego Private University,active,3691175,Trujillo,La Libertad,-8.11599,-79.02998,safe_active_exact_name_site_agreement
5534,fta_partner,safe_active,PE,Peru,https://ror.org/05t6q2334,Private University of the North,active,3691175,Trujillo,La Libertad,-8.11599,-79.02998,safe_active_exact_name_only
5535,fta_partner,safe_active,PE,Peru,https://ror.org/014pqsx51,Universidad Privada de Tacna,active,3928128,Tacna,Tacna,-18.01465,-70.25362,safe_active_exact_name_site_agreement
5536,fta_partner,safe_active,PE,Peru,https://ror.org/045qvhf73,Universidad Privada Juan Mejía Baca,active,3698350,Chiclayo,Lambayeque,-6.77137,-79.84088,safe_active_exact_name_site_agreement
5537,fta_partner,review,PE,Peru,,,,,,,,,held_review_site_only
5538,fta_partner,safe_active,PE,Peru,https://ror.org/04ytrqw44,Universidad Privada San Juan Bautista,active,3936456,Lima,Lima Province,-12.04318,-77.02824,safe_active_exact_name_site_agreement
5539,fta_partner,review,PE,Peru,,,,,,,,,held_review_site_only
5540,fta_partner,safe_active,PE,Peru,https://ror.org/00yebwb79,Universidad Privada Sergio Bernales,active,3928993,San Vicente de Cañete,Lima region,-13.07556,-76.38528,safe_active_exact_name_only
5541,fta_partner,safe_active,PE,Peru,https://ror.org/02mb17771,Universidad Ricardo Palma,active,3936456,Lima,Lima Province,-12.04318,-77.02824,safe_active_exact_name_site_agreement
5542,fta_partner,safe_active,PE,Peru,https://ror.org/03vgk3f90,Universidad San Ignacio de Loyola,active,3936456,Lima,Lima Province,-12.04318,-77.02824,safe_active_exact_name_only
5543,fta_partner,review,PE,Peru,,,,,,,,,held_review_site_only
5544,fta_partner,unmatched,PE,Peru,,,,,,,,,unmatched
5545,fta_partner,safe_active,PE,Peru,https://ror.org/05p4rzq96,Universidad Señor de Sipán,active,3698350,Chiclayo,Lambayeque,-6.77137,-79.84088,safe_active_exact_name_site_agreement
5546,fta_partner,review,PE,Peru,,,,,,,,,held_review_site_only
5547,fta_partner,review,PE,Peru,,,,,,,,,held_review_site_only
5548,oceania,safe_active,PF,French Polynesia,https://ror.org/03ay59x86,University of French Polynesia,active,4033779,Punaauia,Îles du Vent,-17.63333,-149.6,automatic-strict-name+domain-within-country
5549,oceania,safe_active,PG,Papua New Guinea,https://ror.org/054t10v53,Divine Word University,active,2091996,Madang,Madang Province,-5.22152,145.78695,automatic-strict-name+domain-within-country
5550,oceania,safe_active,PG,Papua New Guinea,https://ror.org/009ramd78,Pacific Adventist University,active,2088122,Port Moresby,National Capital,-9.47723,147.15089,automatic-strict-name+domain-within-country
5551,oceania,safe_active,PG,Papua New Guinea,https://ror.org/012g45386,Papua New Guinea University of Technology,active,2092740,Lae,Morobe Province,-6.72333,146.99611,automatic-strict-name+domain-within-country
5552,oceania,safe_active,PG,Papua New Guinea,https://ror.org/044qb6z05,University of Goroka,active,2096742,Goroka,Eastern Highlands Province,-6.085,145.38667,automatic-strict-name-within-country
5553,oceania,safe_active,PG,Papua New Guinea,https://ror.org/05jxf0p38,University of Papua New Guinea,active,2088122,Port Moresby,National Capital,-9.47723,147.15089,automatic-strict-name+domain-within-country
5554,fta_partner,safe_active,PH,Philippines,https://ror.org/00xbjad38,Adamson University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5555,fta_partner,safe_active,PH,Philippines,https://ror.org/02hssg709,Adventist University of the Philippines,active,1686547,Silang,Calabarzon,14.21567,120.97137,safe_active_exact_name_only
5556,fta_partner,review,PH,Philippines,,,,,,,,,held_review_site_only
5557,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5558,fta_partner,safe_active,PH,Philippines,https://ror.org/02htv7m79,Araullo University,active,1721906,Cabanatuan City,Central Luzon,15.48586,120.96648,safe_active_exact_name_only
5559,fta_partner,safe_active,PH,Philippines,https://ror.org/0173r0e90,Arellano University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5560,fta_partner,safe_active,PH,Philippines,https://ror.org/01w4ss835,Ateneo de Davao University,active,1715348,Davao City,Davao Region,7.07306,125.61278,safe_active_exact_name_site_agreement
5561,fta_partner,safe_active,PH,Philippines,https://ror.org/053kevk63,Ateneo de Manila University,active,1692192,Quezon City,National Capital Region,14.6488,121.0509,safe_active_exact_name_only
5562,fta_partner,safe_active,PH,Philippines,https://ror.org/021tsqw04,Ateneo de Naga University,active,1698829,Naga,Bicol Region,13.61917,123.18139,safe_active_exact_name_site_agreement
5563,fta_partner,safe_active,PH,Philippines,https://ror.org/03yhc6593,Ateneo de Zamboanga University,active,1679432,Zamboanga City,Zamboanga Peninsula,6.91028,122.07389,safe_active_exact_name_site_agreement
5564,fta_partner,safe_active,PH,Philippines,https://ror.org/037wmkw40,Benguet State University,active,1707123,La Trinidad,Cordillera,16.455,120.5875,safe_active_exact_name_site_agreement
5565,fta_partner,safe_active,PH,Philippines,https://ror.org/04w686e65,Bicol University,active,1706889,Legazpi,Bicol Region,13.14125,123.74073,safe_active_exact_name_site_agreement
5566,fta_partner,safe_active,PH,Philippines,https://ror.org/01c5aqg65,Bulacan State University,active,1702540,Malolos,Central Luzon,14.8443,120.81039,safe_active_exact_name_site_agreement
5567,fta_partner,safe_active,PH,Philippines,https://ror.org/05ms4pv23,Cagayan State University,active,1680932,Tuguegarao City,Cagayan Valley,17.61577,121.72285,safe_active_exact_name_site_agreement
5568,fta_partner,safe_active,PH,Philippines,https://ror.org/050hatp65,Capitol University,active,1721080,Cagayan de Oro,Northern Mindanao,8.48222,124.64722,safe_active_exact_name_only
5569,fta_partner,safe_active,PH,Philippines,https://ror.org/02qf7df19,Central Luzon State University,active,1699088,Muñoz,Central Luzon,15.71611,120.90306,safe_active_exact_name_only
5570,fta_partner,safe_active,PH,Philippines,https://ror.org/0184f3p11,Central Mindanao University,active,1701124,Maramag,Northern Mindanao,7.76333,125.00528,safe_active_exact_name_site_agreement
5571,fta_partner,safe_active,PH,Philippines,https://ror.org/0238cf984,Central Philippine University,active,1711005,Iloilo City,Western Visayas,10.69694,122.56444,safe_active_exact_name_only
5572,fta_partner,safe_active,PH,Philippines,https://ror.org/04janbd12,Centro Escolar University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5573,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5574,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5575,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5576,fta_partner,safe_active,PH,Philippines,https://ror.org/04xftk194,De La Salle University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5577,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5578,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5579,fta_partner,safe_active,PH,Philippines,https://ror.org/04a7ns920,Don Mariano Marcos Memorial State University,active,1690039,San Fernando City,Central Luzon,15.03425,120.68445,safe_active_exact_name_only
5580,fta_partner,safe_active,PH,Philippines,https://ror.org/045dhqd98,Far Eastern University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5581,fta_partner,safe_active,PH,Philippines,https://ror.org/025q3xb93,FEATI University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5582,fta_partner,safe_active,PH,Philippines,https://ror.org/00we17t20,Foundation University,active,1714201,Dumaguete,Central Visayas,9.30646,123.30769,safe_active_exact_name_site_agreement
5583,fta_partner,safe_active,PH,Philippines,https://ror.org/01x1bp495,Holy Angel University,active,1730737,Angeles City,Central Luzon,15.15,120.58333,safe_active_exact_name_site_agreement
5584,fta_partner,safe_active,PH,Philippines,https://ror.org/002xqbd08,Information and Communications Technology Academy,active,1703417,Makati City,National Capital Region,14.55027,121.03269,safe_active_exact_name_only
5585,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5586,fta_partner,safe_active,PH,Philippines,https://ror.org/03c336h16,Isabela State University,active,1713962,Echague,Cagayan Valley,16.70509,121.67633,safe_active_exact_name_site_agreement
5587,fta_partner,safe_active,PH,Philippines,https://ror.org/011xrgv27,Leyte Normal University,active,1706801,Leyte,Eastern Visayas,11.36687,124.48239,safe_active_exact_name_only
5588,fta_partner,review,PH,Philippines,,,,,,,,,held-alias-without-clean-domain-agreement
5589,fta_partner,safe_active,PH,Philippines,https://ror.org/059076v18,Liceo de Cagayan University,active,1721080,Cagayan de Oro,Northern Mindanao,8.48222,124.64722,safe_active_exact_name_only
5590,fta_partner,safe_active,PH,Philippines,https://ror.org/027e56k73,Lyceum of the Philippines University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_only
5591,fta_partner,safe_active,PH,Philippines,https://ror.org/01qq6yz91,Manila Central University,active,1720183,Caloc-an,Caraga,9.04694,125.53056,safe_active_exact_name_site_agreement
5592,fta_partner,safe_active,PH,Philippines,https://ror.org/00atcgp07,Manuel L. Quezon University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5593,fta_partner,safe_active,PH,Philippines,https://ror.org/02fhfq388,Enverga University,active,1705357,Lucena City,Calabarzon,13.93139,121.61722,safe_active_exact_name_site_agreement
5594,fta_partner,safe_active,PH,Philippines,https://ror.org/02bprcs59,Mariano Marcos State University,active,1726339,Batac City,Ilocos,18.0554,120.56489,safe_active_exact_name_site_agreement
5595,fta_partner,safe_active,PH,Philippines,https://ror.org/026441d17,Mindanao State University,active,1701053,Marawi City,Autonomous Region in Muslim Mindanao,8.0034,124.28395,safe_active_exact_name_site_agreement
5596,fta_partner,safe_active,PH,Philippines,https://ror.org/00qemyc07,Mindanao State University – Iligan Institute of Technology,active,1711082,Iligan City,Soccsksargen,8.25,124.4,safe_active_exact_name_site_agreement
5597,fta_partner,safe_active,PH,Philippines,https://ror.org/059t51t95,Misamis University,active,1696899,Ozamiz,Northern Mindanao,8.1481,123.8405,safe_active_exact_name_only
5598,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5599,fta_partner,safe_active,PH,Philippines,https://ror.org/000a8qk84,National University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_only
5600,fta_partner,safe_active,PH,Philippines,https://ror.org/05pc6nk51,New Era University,active,1692192,Quezon City,National Capital Region,14.6488,121.0509,safe_active_exact_name_site_agreement
5601,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5602,fta_partner,safe_active,PH,Philippines,https://ror.org/03q5fwy02,Notre Dame of Marbel University,active,1708523,Koronadal,Soccsksargen,6.24501,124.98743,safe_active_exact_name_site_agreement
5603,fta_partner,safe_active,PH,Philippines,https://ror.org/04mwhg379,Notre Dame University,active,1716771,Cotabato City,Autonomous Region in Muslim Mindanao,7.22361,124.24639,safe_active_exact_name_only
5604,fta_partner,safe_active,PH,Philippines,https://ror.org/05wzft155,Our Lady of Fatima University,active,1680102,Valenzuela,National Capital Region,14.7,120.9667,safe_active_exact_name_site_agreement
5605,fta_partner,safe_active,PH,Philippines,https://ror.org/05x5g1486,Palawan State University,active,1692685,Puerto Princesa City,Mimaropa,9.73917,118.73528,safe_active_exact_name_only
5606,fta_partner,safe_active,PH,Philippines,https://ror.org/01jdzvf98,Pangasinan State University,active,1706188,Lingayen,Ilocos,16.02182,120.23194,safe_active_exact_name_site_agreement
5607,fta_partner,safe_active,PH,Philippines,https://ror.org/01e8byp18,Philippine Christian University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_only
5608,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5609,fta_partner,safe_active,PH,Philippines,https://ror.org/03d5rbb25,Philippine Normal University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_only
5610,fta_partner,safe_active,PH,Philippines,https://ror.org/01bq81t66,Philippine Women's University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_only
5611,fta_partner,safe_active,PH,Philippines,https://ror.org/00e7vmq69,Polytechnic University of the Philippines,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5612,fta_partner,safe_active,PH,Philippines,https://ror.org/011vbeg19,Rizal Technological University,active,1701966,Mandaluyong,National Capital Region,14.5832,121.0409,safe_active_exact_name_site_agreement
5613,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5614,fta_partner,review,PH,Philippines,,,,,,,,,held_review_site_only
5615,fta_partner,safe_active,PH,Philippines,https://ror.org/04k7nem08,Saint Louis University,active,1728930,Baguio City,Cordillera,16.41639,120.59306,safe_active_exact_name_site_agreement
5616,fta_partner,safe_active,PH,Philippines,https://ror.org/00jkdhd30,Saint Mary's University,active,1725729,Bayombong,Cagayan Valley,16.4812,121.1497,safe_active_exact_name_only
5617,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5618,fta_partner,safe_active,PH,Philippines,https://ror.org/05pzp6855,Samar State University,active,1717911,Catbalogan,Eastern Visayas,11.77528,124.88611,safe_active_exact_name_site_agreement
5619,fta_partner,safe_active,PH,Philippines,https://ror.org/04phycn98,San Beda University,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5620,fta_partner,safe_active,PH,Philippines,https://ror.org/01ry6r150,Silliman University,active,1714201,Dumaguete,Central Visayas,9.30646,123.30769,safe_active_exact_name_site_agreement
5621,fta_partner,safe_active,PH,Philippines,https://ror.org/05wawev23,Southwestern University,active,1717512,Cebu City,Central Visayas,10.31672,123.89071,safe_active_exact_name_site_agreement
5622,fta_partner,safe_active,PH,Philippines,https://ror.org/01efqy167,Tarlac State University,active,1682812,Tarlac City,Central Luzon,15.48017,120.59794,safe_active_exact_name_only
5623,fta_partner,safe_active,PH,Philippines,https://ror.org/00v4vjb95,Technological University of the Philippines,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5624,fta_partner,safe_active,PH,Philippines,https://ror.org/00hny2n79,University of Asia and the Pacific,active,7290466,Pasig,National Capital Region,14.58691,121.0614,safe_active_exact_name_only
5625,fta_partner,safe_active,PH,Philippines,https://ror.org/056d32z48,University of Baguio,active,1728930,Baguio City,Cordillera,16.41639,120.59306,safe_active_exact_name_site_agreement
5626,fta_partner,safe_active,PH,Philippines,https://ror.org/05bq59x90,University of Batangas,active,1726280,Batangas,Calabarzon,13.7567,121.0584,safe_active_exact_name_site_agreement
5627,fta_partner,safe_active,PH,Philippines,https://ror.org/031e9yc69,University of Bohol,active,1684497,Tagbilaran,Central Visayas,9.65556,123.85219,safe_active_exact_name_only
5628,fta_partner,safe_active,PH,Philippines,https://ror.org/01r21e311,University of Cagayan Valley,active,1680932,Tuguegarao City,Cagayan Valley,17.61577,121.72285,safe_active_exact_name_site_agreement
5629,fta_partner,safe_active,PH,Philippines,https://ror.org/034xkmw20,University of Cebu,active,1717512,Cebu City,Central Visayas,10.31672,123.89071,safe_active_exact_name_only
5630,fta_partner,safe_active,PH,Philippines,https://ror.org/03aabbc27,University of Eastern Philippines,active,1717926,Catarman,Eastern Visayas,12.4989,124.6377,safe_active_exact_name_only
5631,fta_partner,review,PH,Philippines,,,,,,,,,held_review_site_only
5632,fta_partner,safe_active,PH,Philippines,https://ror.org/04c9af145,University of Manila,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_only
5633,fta_partner,safe_active,PH,Philippines,https://ror.org/00mpnf546,University of Mindanao,active,1715348,Davao City,Davao Region,7.07306,125.61278,safe_active_exact_name_site_agreement
5634,fta_partner,safe_active,PH,Philippines,https://ror.org/02c37r983,University of Negros Occidental – Recoletos,active,1729564,Bacolod City,Western Visayas,10.66667,122.95,safe_active_exact_name_site_agreement
5635,fta_partner,safe_active,PH,Philippines,https://ror.org/054e0wg16,University of Northeastern Philippines,active,1710544,Iriga City,Bicol Region,13.4324,123.4115,safe_active_exact_name_only
5636,fta_partner,safe_active,PH,Philippines,https://ror.org/05sykgj25,University of Northern Philippines,active,1679980,Vigan,Ilocos,17.57472,120.38694,safe_active_exact_name_site_agreement
5637,fta_partner,safe_active,PH,Philippines,https://ror.org/02pht8w30,University of Nueva Caceres,active,1698829,Naga,Bicol Region,13.61917,123.18139,safe_active_exact_name_only
5638,fta_partner,safe_active,PH,Philippines,https://ror.org/0549zdk35,University of Pangasinan,active,1716192,Dagupan,Cagayan Valley,17.70039,121.50448,safe_active_exact_name_only
5639,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5640,fta_partner,safe_active,PH,Philippines,https://ror.org/05vx7wd63,University of Perpetual Help System DALTA,active,1707174,Las Piñas,National Capital Region,14.45056,120.98278,safe_active_exact_name_site_agreement
5641,fta_partner,review,PH,Philippines,,,,,,,,,held-alias-without-clean-domain-agreement
5642,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5643,fta_partner,safe_active,PH,Philippines,https://ror.org/02hda4733,University of San Agustin,active,1711005,Iloilo City,Western Visayas,10.69694,122.56444,safe_active_exact_name_site_agreement
5644,fta_partner,safe_active,PH,Philippines,https://ror.org/041jw5813,University of San Carlos,active,1717512,Cebu City,Central Visayas,10.31672,123.89071,safe_active_exact_name_site_agreement
5645,fta_partner,safe_active,PH,Philippines,https://ror.org/04jmbkr13,University of San Jose–Recoletos,active,1717512,Cebu City,Central Visayas,10.31672,123.89071,safe_active_exact_name_site_agreement
5646,fta_partner,safe_active,PH,Philippines,https://ror.org/00d25af97,University of Santo Tomas,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5647,fta_partner,safe_active,PH,Philippines,https://ror.org/055n1ac14,University of Southeastern Philippines,active,1715348,Davao City,Davao Region,7.07306,125.61278,safe_active_exact_name_site_agreement
5648,fta_partner,safe_active,PH,Philippines,https://ror.org/04mtcj695,University of Southern Mindanao,active,1710011,Kabacan,Soccsksargen,7.10667,124.82917,safe_active_exact_name_site_agreement
5649,fta_partner,safe_active,PH,Philippines,https://ror.org/01gah6w46,University of Southern Philippines Foundation,active,1717512,Cebu City,Central Visayas,10.31672,123.89071,safe_active_exact_name_only
5650,fta_partner,safe_active,PH,Philippines,https://ror.org/047zr9s44,University of the Assumption,active,1690039,San Fernando City,Central Luzon,15.03425,120.68445,safe_active_exact_name_site_agreement
5651,fta_partner,safe_active,PH,Philippines,https://ror.org/05yc0wv86,University of the City of Manila,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5652,fta_partner,safe_active,PH,Philippines,https://ror.org/02eg6d927,University of the Cordilleras,active,1728930,Baguio City,Cordillera,16.41639,120.59306,safe_active_exact_name_site_agreement
5653,fta_partner,review,PH,Philippines,,,,,,,,,held_review_site_only
5654,fta_partner,review,PH,Philippines,,,,,,,,,held_review_site_only
5655,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5656,fta_partner,safe_active,PH,Philippines,https://ror.org/0204b4294,University of the Immaculate Conception,active,1715348,Davao City,Davao Region,7.07306,125.61278,safe_active_exact_name_only
5657,fta_partner,safe_active,PH,Philippines,https://ror.org/04ra49e34,University of the Philippines Baguio,active,1728930,Baguio City,Cordillera,16.41639,120.59306,safe_active_exact_name_site_agreement
5658,fta_partner,safe_active,PH,Philippines,https://ror.org/03tbh6y23,University of the Philippines Diliman,active,1692192,Quezon City,National Capital Region,14.6488,121.0509,safe_active_exact_name_site_agreement
5659,fta_partner,review,PH,Philippines,,,,,,,,,held_review_site_only
5660,fta_partner,safe_active,PH,Philippines,https://ror.org/01rrczv41,University of the Philippines Manila,active,1701668,Manila,National Capital Region,14.6042,120.9822,safe_active_exact_name_site_agreement
5661,fta_partner,safe_active,PH,Philippines,https://ror.org/00k3q8x90,University of the Philippines Mindanao,active,1715348,Davao City,Davao Region,7.07306,125.61278,safe_active_exact_name_only
5662,fta_partner,safe_active,PH,Philippines,https://ror.org/00k27aj44,University of the Philippines Open University,active,1705536,Los Baños,Calabarzon,14.17025,121.24181,safe_active_exact_name_only
5663,fta_partner,safe_active,PH,Philippines,https://ror.org/00800dw77,University of the Philippines Visayas,active,1699791,Miagao,Western Visayas,10.6442,122.2352,safe_active_exact_name_site_agreement
5664,fta_partner,unmatched,PH,Philippines,,,,,,,,,unmatched
5665,fta_partner,safe_active,PH,Philippines,https://ror.org/03ryjp350,University of the Visayas,active,1717512,Cebu City,Central Visayas,10.31672,123.89071,safe_active_exact_name_site_agreement
5666,fta_partner,safe_active,PH,Philippines,https://ror.org/01mq0zx57,Virgen Milagrosa University Foundation,active,1690214,San Carlos,Calabarzon,13.8422,121.2416,safe_active_exact_name_site_agreement
5667,fta_partner,safe_active,PH,Philippines,https://ror.org/021yq0b87,Wesleyan University Philippines,active,1721906,Cabanatuan City,Central Luzon,15.48586,120.96648,safe_active_exact_name_site_agreement
5668,fta_partner,safe_active,PH,Philippines,https://ror.org/02wqs2q29,Western Mindanao State University,active,1679432,Zamboanga City,Zamboanga Peninsula,6.91028,122.07389,safe_active_exact_name_site_agreement
5669,fta_partner,safe_active,PH,Philippines,https://ror.org/02wbzep73,West Visayas State University,active,1711005,Iloilo City,Western Visayas,10.69694,122.56444,safe_active_exact_name_site_agreement
5670,fta_partner,safe_active,PH,Philippines,https://ror.org/04byt9g09,Xavier University,active,1721080,Cagayan de Oro,Northern Mindanao,8.48222,124.64722,safe_active_exact_name_site_agreement
5809,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5810,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5811,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5812,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5813,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5814,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5815,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5816,eu_framework,safe_active,PL,Poland,https://ror.org/00bas1c41,AGH University of Krakow,active,3094802,Krakow,Lesser Poland,50.06143,19.93658,safe_active_exact_name_site_agreement
5817,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5818,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5819,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5820,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5821,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5822,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5823,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5824,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5825,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5826,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5827,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5828,eu_framework,safe_active,PL,Poland,https://ror.org/05sdyjv16,Cardinal Stefan Wyszynski University in Warsaw,active,756135,Warsaw,Mazovia,52.22977,21.01178,safe_active_exact_name_site_agreement
5829,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5830,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5831,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5832,eu_framework,review,PL,Poland,,,,,,,,,held-alias-without-clean-domain-agreement
5833,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5834,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5835,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5836,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5837,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5838,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5839,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5840,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5841,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5842,eu_framework,safe_active,PL,Poland,https://ror.org/00fwg7016,Wyższa Szkoła Zarządzania w Gdańsku,active,3099434,Gdansk,Pomerania,54.35227,18.64912,safe_active_exact_name_site_agreement
5843,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5844,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5845,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5846,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5847,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5848,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5849,eu_framework,review,PL,Poland,,,,,,,,,held-alias-without-clean-domain-agreement
5850,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5851,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5852,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5853,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5854,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5855,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5856,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5857,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5858,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5859,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5860,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5861,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5862,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5863,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5864,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5865,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5866,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5867,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5868,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5869,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5870,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5871,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5872,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5873,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5874,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5875,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5876,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5877,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5878,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5879,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5880,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5881,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5882,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5883,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5884,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5885,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5886,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
5887,eu_framework,review,PL,Poland,,,,,,,,,held_review_site_only
5888,eu_framework,unmatched,PL,Poland,,,,,,,,,unmatched
