source_row_number,scope_group,classification,source_country,source_country_name,ror_id,ror_name,ror_status,geonames_id,locality,subdivision_name,latitude,longitude,match_method
1595,global_backlog,safe_active,CU,Cuba,https://ror.org/007chxf81,University of Pinar del Río,active,3544091,Pinar del Río,Pinar del Río,22.41667,-83.69667,safe_active_exact_name_site_agreement
1596,global_backlog,unmatched,CU,Cuba,,,,,,,,,unmatched
1597,global_backlog,safe_active,CV,Cabo Verde,https://ror.org/036gt0m92,Jean Piaget University of Cape Verde,active,3374333,Praia,Praia,14.93152,-23.51254,safe_active_exact_name_only
1925,global_backlog,safe_active,DJ,Djibouti,https://ror.org/04wk53b95,University of Djibouti,active,223817,Djibouti,Djibouti,11.58901,43.14503,safe_active_exact_name_site_agreement
1957,global_backlog,safe_active,DM,Dominica,https://ror.org/0472sp635,Ballsbridge University,active,3575635,Roseau,Saint George Parish,15.30174,-61.38808,safe_active_exact_name_site_agreement
1958,global_backlog,safe_active,DM,Dominica,https://ror.org/04knez035,Dominica State College,active,3575635,Roseau,Saint George Parish,15.30174,-61.38808,safe_active_exact_name_site_agreement
1959,global_backlog,safe_active,DM,Dominica,https://ror.org/05qgm9a33,New World University,active,3575635,Roseau,Saint George Parish,15.30174,-61.38808,safe_active_exact_name_site_agreement
1960,global_backlog,review,DM,Dominica,,,,,,,,,held_review_site_only
1961,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/047st1n79,Instituto Tecnológico de Santo Domingo,active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1962,global_backlog,review,DO,Dominican Republic,,,,,,,,,held_review_site_only
1963,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/05jthsa98,Universidad Abierta Para Adultos,active,3492914,Santiago,Santiago Province,19.4517,-70.69703,safe_active_exact_name_site_agreement
1964,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/03h800j91,Universidad Adventista Dominicana,active,3511233,Bonao,Monseñor Nouel,18.94154,-70.41111,safe_active_exact_name_site_agreement
1965,global_backlog,review,DO,Dominican Republic,,,,,,,,,held_review_site_only
1966,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/05kkct931,Universidad Acción Pro-Educación y Cultura,active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1967,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/05478zz46,Universidad Autónoma de Santo Domingo,active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1968,global_backlog,review,DO,Dominican Republic,,,,,,,,,held_review_site_only
1969,global_backlog,review,DO,Dominican Republic,,,,,,,,,held_review_site_only
1970,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/054tzxc20,Universidad Católica Nordestana,active,3493146,San Francisco de Macorís,Duarte Province,19.30099,-70.25259,safe_active_exact_name_only
1971,global_backlog,review,DO,Dominican Republic,,,,,,,,,held_review_site_only
1972,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/01mxm0y17,Universidad Central del Este,active,3493032,San Pedro de Macorís,San Pedro de Macorís,18.4539,-69.30864,safe_active_exact_name_site_agreement
1973,global_backlog,unmatched,DO,Dominican Republic,,,,,,,,,unmatched
1974,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/03n39rz22,Universidad de la Tercera Edad,active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1975,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/008syg534,Universidad del Caribe (UNICARIBE),active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1976,global_backlog,review,DO,Dominican Republic,,,,,,,,,held_review_site_only
1977,global_backlog,unmatched,DO,Dominican Republic,,,,,,,,,unmatched
1978,global_backlog,review,DO,Dominican Republic,,,,,,,,,held_review_site_only
1979,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/040hyy284,Universidad Experimental Félix Adam,active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1980,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/0250t7374,Universidad Federico Henríquez y Carvajal,active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1981,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/004xzjm20,Universidad Iberoamericana,active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1982,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/0250q0m17,Universidad Interamericana,active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1983,global_backlog,unmatched,DO,Dominican Republic,,,,,,,,,unmatched
1984,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/03ad1cn37,Universidad Nacional Pedro Henríquez Ureña,active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1985,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/011frrw52,Universidad Odontológica Dominicana,active,3492908,Santo Domingo,Nacional,18.47186,-69.89232,safe_active_exact_name_site_agreement
1986,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/014xjce10,Universidad Tecnológica del Sur,active,3512208,Azua,Azua Province,18.45319,-70.7349,safe_active_exact_name_site_agreement
1987,global_backlog,safe_active,DO,Dominican Republic,https://ror.org/03az81r49,Universidad Tecnológica de Santiago,active,3492914,Santiago,Santiago Province,19.45036,-70.69085,safe_active_exact_name_site_agreement
1988,global_backlog,review,DO,Dominican Republic,,,,,,,,,held_review_site_only
1989,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
1990,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
1991,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
1992,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
1993,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
1994,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
1995,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
1996,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
1997,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
1998,global_backlog,safe_active,DZ,Algeria,https://ror.org/04hrbe508,University of Batna 1,active,2505572,Batna City,Batna,35.55597,6.17414,safe_active_exact_name_site_agreement
1999,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2000,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2001,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2002,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2003,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2004,global_backlog,safe_active,DZ,Algeria,https://ror.org/052r04325,Université de Mostaganem,active,2487134,Mostaganem,Mostaganem,35.93115,0.08918,safe_active_exact_name_site_agreement
2005,global_backlog,safe_active,DZ,Algeria,https://ror.org/055rz8d64,University Mohamed Boudiaf of M'sila,active,2486690,M'Sila,M'Sila,35.70889,4.53722,safe_active_exact_name_site_agreement
2006,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2007,global_backlog,safe_active,DZ,Algeria,https://ror.org/02rzqza52,University Ferhat Abbas of Setif,active,2481700,Sétif,Sétif,36.19112,5.41373,safe_active_exact_name_site_agreement
2008,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2009,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2010,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2011,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2012,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2013,global_backlog,unmatched,DZ,Algeria,,,,,,,,,unmatched
2014,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2015,global_backlog,safe_active,DZ,Algeria,https://ror.org/05amrd548,University of Ouargla,active,2485801,Ouargla,Ouargla,31.94932,5.32502,safe_active_exact_name_site_agreement
2016,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2017,global_backlog,unmatched,DZ,Algeria,,,,,,,,,unmatched
2018,global_backlog,review,DZ,Algeria,,,,,,,,,held_review_site_only
2019,global_backlog,unmatched,EC,Ecuador,,,,,,,,,unmatched
2020,global_backlog,unmatched,EC,Ecuador,,,,,,,,,unmatched
2021,global_backlog,review,EC,Ecuador,,,,,,,,,held_review_site_only
2022,global_backlog,safe_active,EC,Ecuador,https://ror.org/01gb99w41,National Polytechnic School,active,3652462,Quito,Pichincha,-0.22985,-78.52495,safe_active_exact_name_site_agreement
2023,global_backlog,safe_active,EC,Ecuador,https://ror.org/04qenc566,Escuela Superior Politecnica del Litoral,active,3657509,Guayaquil,Guayas,-2.19616,-79.88621,safe_active_exact_name_site_agreement
2024,global_backlog,safe_active,EC,Ecuador,https://ror.org/02qztda51,Pontificia Universidad Católica del Ecuador,active,3652462,Quito,Pichincha,-0.22985,-78.52495,safe_active_exact_name_site_agreement
2025,global_backlog,safe_active,EC,Ecuador,https://ror.org/03z4qet58,Universidad Agraria del Ecuador,active,3657509,Guayaquil,Guayas,-2.19616,-79.88621,safe_active_exact_name_site_agreement
2026,global_backlog,review,EC,Ecuador,,,,,,,,,held_review_site_only
2027,global_backlog,safe_active,EC,Ecuador,https://ror.org/011bd9v54,Universidad Casa Grande,active,3657509,Guayaquil,Guayas,-2.19616,-79.88621,safe_active_exact_name_site_agreement
2028,global_backlog,unmatched,EC,Ecuador,,,,,,,,,unmatched
2029,global_backlog,safe_active,EC,Ecuador,https://ror.org/0036b6n81,Universidad Católica de Cuenca,active,3658666,Cuenca,Azuay,-2.90055,-79.00453,safe_active_exact_name_site_agreement
2030,global_backlog,safe_active,EC,Ecuador,https://ror.org/030snpp57,Universidad Católica de Santiago de Guayaquil,active,3657509,Guayaquil,Guayas,-2.19616,-79.88621,safe_active_exact_name_site_agreement
2031,global_backlog,safe_active,EC,Ecuador,https://ror.org/010n0x685,Central University of Ecuador,active,3652462,Quito,Pichincha,-0.22985,-78.52495,safe_active_exact_name_only
2032,global_backlog,safe_active,EC,Ecuador,https://ror.org/04r23zn56,University of Cuenca,active,3658666,Cuenca,Azuay,-2.90055,-79.00453,safe_active_exact_name_site_agreement
2033,global_backlog,review,EC,Ecuador,,,,,,,,,held_review_site_only
2034,global_backlog,safe_active,EC,Ecuador,https://ror.org/05164ka66,Universidad de Especialidades Turísticas,active,3652462,Quito,Pichincha,-0.22985,-78.52495,safe_active_exact_name_only
2035,global_backlog,review,EC,Ecuador,,,,,,,,,held_ambiguous_active_exact_name
2036,global_backlog,safe_active,EC,Ecuador,https://ror.org/037xrmj59,Universidad del Azuay,active,3658666,Cuenca,Azuay,-2.8953,-78.9963,safe_active_exact_name_site_agreement
2037,global_backlog,review,EC,Ecuador,,,,,,,,,held_review_site_only
2038,global_backlog,safe_active,EC,Ecuador,https://ror.org/005cgg117,Universidad Estatal de Bolívar,active,3657571,Guaranda,Bolívar,-1.59263,-79.00098,safe_active_exact_name_only
2039,global_backlog,safe_active,EC,Ecuador,https://ror.org/04xf2rc74,Universidad Internacional del Ecuador,active,3652462,Quito,Pichincha,-0.22985,-78.52495,safe_active_exact_name_only
2040,global_backlog,unmatched,EC,Ecuador,,,,,,,,,unmatched
2041,global_backlog,review,EC,Ecuador,,,,,,,,,held_review_site_only
2042,global_backlog,safe_active,EC,Ecuador,https://ror.org/038bgqv50,Universidad Laica Vicente Rocafuerte de Guayaquil,active,3657509,Guayaquil,Guayas,-2.19616,-79.88621,safe_active_exact_name_only
2043,global_backlog,safe_active,EC,Ecuador,https://ror.org/059wmd288,Universidad Nacional de Chimborazo,active,3652350,Riobamba,Chimborazo Province,-1.67098,-78.64712,safe_active_exact_name_only
2044,global_backlog,safe_active,EC,Ecuador,https://ror.org/03a5x6z77,Universidad Nacional de Loja,active,3654667,Loja,Loja,-3.99313,-79.20422,safe_active_exact_name_site_agreement
2045,global_backlog,safe_active,EC,Ecuador,https://ror.org/00f11af73,Politecnica Salesiana University,active,3658666,Cuenca,Azuay,-2.90055,-79.00453,safe_active_exact_name_site_agreement
2046,global_backlog,safe_active,EC,Ecuador,https://ror.org/01r2c3v86,Universidad San Francisco de Quito,active,3652462,Quito,Pichincha,-0.22985,-78.52495,safe_active_exact_name_site_agreement
2047,global_backlog,review,EC,Ecuador,,,,,,,,,held_review_site_only
2048,global_backlog,safe_active,EC,Ecuador,https://ror.org/048nctr92,Universidad Técnica de Ambato,active,3660689,Ambato,Tungurahua Province,-1.24908,-78.61675,safe_active_exact_name_site_agreement
2049,global_backlog,safe_active,EC,Ecuador,https://ror.org/0570zmv60,Universidad Técnica de Babahoyo,active,3660418,Babahoyo,Los Ríos,-1.80217,-79.53443,safe_active_exact_name_site_agreement
2050,global_backlog,safe_active,EC,Ecuador,https://ror.org/004jbx603,Universidad Técnica de Cotopaxi,active,3654870,Latacunga,Cotopaxi,-0.93521,-78.61554,safe_active_exact_name_site_agreement
2051,global_backlog,review,EC,Ecuador,,,,,,,,,held_review_site_only
2052,global_backlog,safe_active,EC,Ecuador,https://ror.org/03f0t8b71,Universidad Técnica del Norte,active,3655673,Ibarra,Imbabura,0.34881,-78.12462,safe_active_exact_name_site_agreement
2053,global_backlog,review,EC,Ecuador,,,,,,,,,held_review_site_only
2054,global_backlog,safe_active,EC,Ecuador,https://ror.org/02qgahb88,Universidad Técnica de Manabí,active,3652941,Portoviejo,Manabí,-1.05458,-80.45445,safe_active_exact_name_site_agreement
2055,global_backlog,safe_active,EC,Ecuador,https://ror.org/05qrwjj27,Universidad Técnica Estatal de Quevedo,active,3652567,Quevedo,Los Ríos,-1.02881,-79.46264,safe_active_exact_name_site_agreement
2056,global_backlog,safe_active,EC,Ecuador,https://ror.org/04dvbth24,Universidad Técnica Particular de Loja,active,3654667,Loja,Loja,-3.99313,-79.20422,safe_active_exact_name_site_agreement
2057,global_backlog,unmatched,EC,Ecuador,,,,,,,,,unmatched
2058,global_backlog,safe_active,EC,Ecuador,https://ror.org/00dmdt028,Universidad UTE,active,3652462,Quito,Pichincha,-0.22985,-78.52495,safe_active_exact_name_site_agreement
2059,global_backlog,safe_active,EC,Ecuador,https://ror.org/02nn67a65,Universidad Indoamérica,active,3660689,Ambato,Tungurahua Province,-1.24908,-78.61675,safe_active_exact_name_site_agreement
2060,global_backlog,unmatched,EC,Ecuador,,,,,,,,,unmatched
2061,global_backlog,unmatched,EC,Ecuador,,,,,,,,,unmatched
2072,global_backlog,safe_active,EG,Egypt,https://ror.org/00cb9w016,Ain Shams University,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_only
2073,global_backlog,safe_active,EG,Egypt,https://ror.org/0338q3942,Akhbar El Yom Academy,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_site_agreement
2074,global_backlog,safe_active,EG,Egypt,https://ror.org/05fnp1145,Al-Azhar University,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_site_agreement
2075,global_backlog,safe_active,EG,Egypt,https://ror.org/00mzz1w90,Alexandria University,active,361058,Alexandria,Alexandria,31.20176,29.91582,safe_active_exact_name_only
2076,global_backlog,safe_active,EG,Egypt,https://ror.org/0176yqn58,American University in Cairo,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_only
2077,global_backlog,review,EG,Egypt,,,,,,,,,held_review_site_only
2078,global_backlog,safe_active,EG,Egypt,https://ror.org/037bdd431,Arab Open University,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_site_agreement
2079,global_backlog,safe_active,EG,Egypt,https://ror.org/01jaj8n65,Assiut University,active,359783,Asyut,Asyut,27.18096,31.18368,safe_active_exact_name_only
2080,global_backlog,safe_active,EG,Egypt,https://ror.org/03tn5ee41,Benha University,active,359280,Banhā,Qalyubia,30.45977,31.1842,safe_active_exact_name_site_agreement
2081,global_backlog,safe_active,EG,Egypt,https://ror.org/05pn4yv70,Beni-Suef University,active,359173,Banī Suwayf,Beni Suweif,29.07441,31.09785,safe_active_exact_name_site_agreement
2082,global_backlog,safe_active,EG,Egypt,https://ror.org/03q21mh05,Cairo University,active,360995,Giza,Giza,30.00944,31.20861,safe_active_exact_name_only
2083,global_backlog,safe_active,EG,Egypt,https://ror.org/03svthf85,Damanhour University,active,358448,Damanhur,Beheira,31.03408,30.46823,safe_active_exact_name_site_agreement
2084,global_backlog,safe_active,EG,Egypt,https://ror.org/035h3r191,Damietta University,active,358048,Damietta,Damietta,31.41648,31.81332,safe_active_exact_name_site_agreement
2085,global_backlog,unmatched,EG,Egypt,,,,,,,,,unmatched
2086,global_backlog,safe_active,EG,Egypt,https://ror.org/025xjs150,El Shorouk Academy,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_only
2087,global_backlog,safe_active,EG,Egypt,https://ror.org/023gzwx10,Fayoum University,active,361320,Al Fayyum,Faiyum,29.30995,30.8418,safe_active_exact_name_site_agreement
2088,global_backlog,unmatched,EG,Egypt,,,,,,,,,unmatched
2089,global_backlog,safe_active,EG,Egypt,https://ror.org/03rjt0z37,German University in Cairo,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_site_agreement
2090,global_backlog,safe_active,EG,Egypt,https://ror.org/00h55v928,Helwan University,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_site_agreement
2091,global_backlog,safe_active,EG,Egypt,https://ror.org/051q8jk17,Higher Technological Institute,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_site_agreement
2092,global_backlog,review,EG,Egypt,,,,,,,,,held_review_site_only
2093,global_backlog,safe_active,EG,Egypt,https://ror.org/01k8vtd75,Mansoura University,active,360761,Al Mansurah,Dakahlia,31.03637,31.38069,safe_active_exact_name_site_agreement
2094,global_backlog,safe_active,EG,Egypt,https://ror.org/05sjrb944,Menoufia University,active,349158,Shibīn al Kawm,Monufia,30.55258,31.00904,safe_active_exact_name_only
2095,global_backlog,safe_active,EG,Egypt,https://ror.org/01337pb37,Military Technical College,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_site_agreement
2096,global_backlog,safe_active,EG,Egypt,https://ror.org/02hcv4z63,Minia University,active,360686,Minya,Minya,28.09193,30.75813,safe_active_exact_name_site_agreement
2097,global_backlog,safe_active,EG,Egypt,https://ror.org/030vg1t69,Misr International University,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_site_agreement
2098,global_backlog,review,EG,Egypt,,,,,,,,,held_review_site_only
2099,global_backlog,unmatched,EG,Egypt,,,,,,,,,unmatched
2100,global_backlog,unmatched,EG,Egypt,,,,,,,,,unmatched
2101,global_backlog,review,EG,Egypt,,,,,,,,,held_review_site_only
2102,global_backlog,safe_active,EG,Egypt,https://ror.org/03cg7cp61,Nile University,active,360995,Giza,Giza,30.00944,31.20861,safe_active_exact_name_only
2103,global_backlog,safe_active,EG,Egypt,https://ror.org/05y06tg49,October 6 University,active,360995,Giza,Giza,30.00944,31.20861,safe_active_exact_name_site_agreement
2104,global_backlog,review,EG,Egypt,,,,,,,,,held_review_site_only
2105,global_backlog,safe_active,EG,Egypt,https://ror.org/01vx5yq44,Port Said University,active,358619,Port Said,Port Said,31.26531,32.3019,safe_active_exact_name_site_agreement
2106,global_backlog,safe_active,EG,Egypt,https://ror.org/04scnnc07,Sadat Academy for Management Sciences,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_only
2107,global_backlog,safe_active,EG,Egypt,https://ror.org/01dd13a92,Sinai University,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_site_agreement
2108,global_backlog,safe_active,EG,Egypt,https://ror.org/02wgx3e98,Sohag University,active,347796,Sohag,Sohag,26.55695,31.69478,safe_active_exact_name_site_agreement
2109,global_backlog,safe_active,EG,Egypt,https://ror.org/00jxshx33,South Valley University,active,350550,Qina,Qena,26.16418,32.72671,safe_active_exact_name_site_agreement
2110,global_backlog,safe_active,EG,Egypt,https://ror.org/02m82p074,Suez Canal University,active,361055,Ismailia,Ismailia,30.60427,32.27225,safe_active_exact_name_only
2111,global_backlog,safe_active,EG,Egypt,https://ror.org/016jp5b92,Tanta University,active,347497,Tanta,Gharbia,30.78847,31.00192,safe_active_exact_name_site_agreement
2112,global_backlog,safe_active,EG,Egypt,https://ror.org/017n1k193,French University of Egypt,active,360630,Cairo,Cairo,30.06263,31.24967,safe_active_exact_name_site_agreement
2113,global_backlog,safe_active,EG,Egypt,https://ror.org/00a5t5d16,Senghor University,active,361058,Alexandria,Alexandria,31.20176,29.91582,safe_active_exact_name_site_agreement
2114,global_backlog,safe_active,EG,Egypt,https://ror.org/05p2q6194,University of Sadat City,active,449761,Sadat,North Sinai,31.22371,34.20837,safe_active_exact_name_site_agreement
2115,global_backlog,safe_active,EG,Egypt,https://ror.org/053g6we49,Zagazig University,active,359493,Zagazig,Sharqia,30.58768,31.502,safe_active_exact_name_site_agreement
2116,global_backlog,unmatched,ER,Eritrea,,,,,,,,,unmatched
2198,global_backlog,safe_active,ET,Ethiopia,https://ror.org/02ccba128,Adama Science and Technology University,active,330186,Nazrēt,Oromiya,8.55,39.26667,safe_active_exact_name_site_agreement
2199,global_backlog,safe_active,ET,Ethiopia,https://ror.org/02psd9228,Addis Ababa Science and Technology University,active,344979,Addis Ababa,Addis Ababa,9.02497,38.74689,safe_active_exact_name_only
2200,global_backlog,safe_active,ET,Ethiopia,https://ror.org/038b8e254,Addis Ababa University,active,344979,Addis Ababa,Addis Ababa,9.02497,38.74689,safe_active_exact_name_only
2201,global_backlog,safe_active,ET,Ethiopia,https://ror.org/0034mdn74,Adigrat University,active,345149,Ādīgrat,Tigray,14.277,39.462,safe_active_exact_name_site_agreement
2202,global_backlog,safe_active,ET,Ethiopia,https://ror.org/003659f07,Aksum University,active,344420,Aksum,Tigray,14.12109,38.72337,safe_active_exact_name_site_agreement
2203,global_backlog,safe_active,ET,Ethiopia,https://ror.org/02e6z0y17,Ambo University,active,335288,Hāgere Hiywet,Oromiya,8.98333,37.85,safe_active_exact_name_site_agreement
2204,global_backlog,safe_active,ET,Ethiopia,https://ror.org/00ssp9h11,Arba Minch University,active,343663,Arba Minch,South Ethiopia Regional State,6.03333,37.55,safe_active_exact_name_site_agreement
2205,global_backlog,review,ET,Ethiopia,,,,,,,,,held_review_site_only
2206,global_backlog,safe_active,ET,Ethiopia,https://ror.org/01670bg46,Bahir Dar University,active,342884,Bahir Dar,Amhara,11.59364,37.39077,safe_active_exact_name_site_agreement
2207,global_backlog,safe_active,ET,Ethiopia,https://ror.org/038n8fg68,Bule Hora University,active,344620,Hagere Maryam,Oromiya,5.63418,38.23603,safe_active_exact_name_only
2208,global_backlog,review,ET,Ethiopia,,,,,,,,,held_review_site_only
2209,global_backlog,safe_active,ET,Ethiopia,https://ror.org/04sbsx707,Debre Markos University,active,339708,Debre Mark’os,Amhara,10.35,37.73333,safe_active_exact_name_site_agreement
2210,global_backlog,safe_active,ET,Ethiopia,https://ror.org/04ahz4692,Dilla University,active,338998,Dīla,South Ethiopia Regional State,6.41667,38.31667,safe_active_exact_name_only
2211,global_backlog,safe_active,ET,Ethiopia,https://ror.org/01wfzer83,Dire Dawa University,active,338832,Dire Dawa,Dire Dawa,9.59306,41.86611,safe_active_exact_name_site_agreement
2212,global_backlog,safe_active,ET,Ethiopia,https://ror.org/00409ce90,Ethiopian Civil Service University,active,344979,Addis Ababa,Addis Ababa,9.02497,38.74689,safe_active_exact_name_only
2213,global_backlog,review,ET,Ethiopia,,,,,,,,,held_review_site_only
2214,global_backlog,safe_active,ET,Ethiopia,https://ror.org/059yk7s89,Haramaya University,active,338832,Dire Dawa,Dire Dawa,9.59306,41.86611,safe_active_exact_name_site_agreement
2215,global_backlog,safe_active,ET,Ethiopia,https://ror.org/04r15fz20,Hawassa University,active,343137,Awasa,Sidama Region,7.06205,38.47635,safe_active_exact_name_site_agreement
2216,global_backlog,safe_active,ET,Ethiopia,https://ror.org/033v2cg93,Jigjiga University,active,333795,Jijiga,Somali,9.35,42.8,safe_active_exact_name_site_agreement
2217,global_backlog,safe_active,ET,Ethiopia,https://ror.org/05eer8g02,Jimma University,active,333772,Jimma,Oromiya,7.67344,36.83441,safe_active_exact_name_site_agreement
2218,global_backlog,safe_active,ET,Ethiopia,https://ror.org/04zte5g15,Madda Walabu University,active,329607,Bale Robe,Oromiya,7.12294,40.00412,safe_active_exact_name_site_agreement
2219,global_backlog,unmatched,ET,Ethiopia,,,,,,,,,unmatched
2220,global_backlog,safe_active,ET,Ethiopia,https://ror.org/04bpyvy69,Mekelle University,active,331180,Mek'ele,Tigray,13.49667,39.47528,safe_active_exact_name_site_agreement
2221,global_backlog,safe_active,ET,Ethiopia,https://ror.org/03bs4te22,Mizan Tepi University,active,330534,Mizan Teferi,South West Ethiopia Peoples' Region,6.99865,35.58879,safe_active_exact_name_only
2222,global_backlog,review,ET,Ethiopia,,,,,,,,,held_review_site_only
2223,global_backlog,unmatched,ET,Ethiopia,,,,,,,,,unmatched
2224,global_backlog,safe_active,ET,Ethiopia,https://ror.org/0106a2j17,Wolaita Sodo University,active,7910079,Sodo,South Ethiopia Regional State,6.86,37.76159,safe_active_exact_name_site_agreement
2225,global_backlog,safe_active,ET,Ethiopia,https://ror.org/009msm672,Wolkite University,active,326355,Welk’īt’ē,Central Ethiopia Regional State,8.28333,37.78333,safe_active_exact_name_site_agreement
2226,global_backlog,safe_active,ET,Ethiopia,https://ror.org/00316zc91,Wollega University,active,330118,Nek’emtē,Oromiya,9.08333,36.55,safe_active_exact_name_only
2227,global_backlog,safe_active,ET,Ethiopia,https://ror.org/01ktt8y73,Wollo University,active,339219,Dessie,Amhara,11.13333,39.63333,safe_active_exact_name_site_agreement
2263,global_backlog,safe_active,FO,Faroe Islands,https://ror.org/05mwmd090,University of the Faroe Islands,active,2611396,Tórshavn,Streymoy,62.00973,-6.77164,safe_active_exact_name_site_agreement
2527,global_backlog,safe_active,GA,Gabon,https://ror.org/04s4j9e43,Omar Bongo University,active,2399697,Libreville,Estuaire,0.39241,9.45356,safe_active_exact_name_only
2697,global_backlog,safe_active,GD,Grenada,https://ror.org/01m1s6313,St. George's University,active,3579925,Saint George's,Saint George Parish,12.05288,-61.75226,safe_active_exact_name_site_agreement
2698,global_backlog,safe_active,GE,Georgia,https://ror.org/01mdqeh78,Agricultural University of Georgia,active,611717,Tbilisi,Tbilisi,41.69411,44.83368,safe_active_exact_name_site_agreement
2699,global_backlog,safe_active,GE,Georgia,https://ror.org/05986n320,Akaki Tsereteli State University,active,613607,Kutaisi,Imereti,42.26791,42.69459,safe_active_exact_name_site_agreement
2700,global_backlog,safe_active,GE,Georgia,https://ror.org/02tc4et63,Caucasus University,active,611717,Tbilisi,Tbilisi,41.69411,44.83368,safe_active_exact_name_site_agreement
2701,global_backlog,safe_active,GE,Georgia,https://ror.org/05rr3y439,Free University of Tbilisi,active,611717,Tbilisi,Tbilisi,41.69411,44.83368,safe_active_exact_name_only
2702,global_backlog,safe_active,GE,Georgia,https://ror.org/00aamz256,Georgian Technical University,active,611717,Tbilisi,Tbilisi,41.69411,44.83368,safe_active_exact_name_only
2703,global_backlog,review,GE,Georgia,,,,,,,,,held_review_site_only
2704,global_backlog,review,GE,Georgia,,,,,,,,,held_review_site_only
2705,global_backlog,unmatched,GE,Georgia,,,,,,,,,unmatched
2706,global_backlog,safe_active,GE,Georgia,https://ror.org/020jbrt22,Tbilisi State Medical University,active,611717,Tbilisi,Tbilisi,41.69411,44.83368,safe_active_exact_name_site_agreement
